"Record ID","Offense Code","Offense Ext","Offense Category","Description","Police District","Beat","Grid","Occurence Date","Occurence Time"
"1208696","2803","0","STOLEN PROP","496(A) REC STOLEN PROP-FEL","5","5C","1623","11/13/2016","00:09:53"
"1208697","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","4","4A","0915","11/11/2016","00:17:30"
"1208698","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0906","11/11/2016","00:10:05"
"1208699","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6C","1111","11/10/2016","00:16:35"
"1208700","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6A","1014","11/13/2016","00:07:48"
"1208701","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","1","1B","0475","11/11/2016","00:09:05"
"1208702","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","1","1C","0406","11/11/2016","00:08:42"
"1208703","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","5","5C","1644","11/11/2016","00:16:15"
"1208704","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","5","5C","1607","11/11/2016","00:17:39"
"1208705","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6E","1115","11/11/2016","00:18:36"
"1208706","5213","5","WEAPON OFFENSE","246.3(A) PC NEGL DISCH FIREARM","2","2B","0563","11/04/2016","00:14:48"
"1208707","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","3","3M","0742","11/09/2016","00:20:23"
"1208708","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3M","0742","11/11/2016","00:23:57"
"1208711","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3M","0734","11/13/2016","00:02:36"
"1208713","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3M","0734","11/13/2016","00:03:36"
"1208714","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3B","0766","11/12/2016","00:21:31"
"1208715","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","1","1B","0444","11/12/2016","00:22:58"
"1208716","5707","0","PRIVACY","602 PC TRESPASS","4","4B","1333","11/13/2016","00:14:59"
"1208717","5011","3","OBST JUDICIARY","3454(C) PC FLASH INCARCERATION","1","1C","0425","11/13/2016","00:18:31"
"1208719","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","3","3B","0746","11/13/2016","00:00:43"
"1208720","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","3","3M","0742","11/13/2016","00:09:46"
"1208725","1399","4","BATTERY","243(D) BATTERY CIVILIAN W/INJ","3","3B","0747","11/13/2016","00:01:32"
"1208727","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","1","1C","0449","11/13/2016","00:18:59"
"1208728","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3B","0747","11/11/2016","00:18:00"
"1208729","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5B","1614","11/12/2016","00:18:00"
"1208730","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","2","2A","0233","11/13/2016","00:12:35"
"1208731","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","4","4C","1301","11/13/2016","00:20:03"
"1208732","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","1","1C","0414","11/12/2016","00:13:30"
"1208733","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6C","1153","11/13/2016","00:16:47"
"1208737","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","4","4B","0998","11/12/2016","00:02:30"
"1208738","5499","15","TRAFFIC","23103(A) RECKLESS ON HIGHWAY","4","4B","0998","11/12/2016","00:10:14"
"1208739","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","2","2B","0563","11/12/2016","00:14:03"
"1208741","2606","2","FRAUD","476A(A) NSF CHECKS  $950","6","6C","1406","11/07/2016","00:12:00"
"1208743","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","6","6E","1101","11/12/2016","00:18:30"
"1208744","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","6","6E","0871","11/12/2016","00:20:01"
"1208752","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","1","1B","0401","11/12/2016","00:16:00"
"1208755","1203","0","ROBBERY","211 PC ROBBERY-SHOPLIFT","5","5C","1623","11/13/2016","00:17:48"
"1208756","3560","0","NARCOTICS","11360(A)HS SALE/TRANSP MARIJ","2","2B","0552","11/13/2016","00:17:57"
"1208758","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3M","0744","11/13/2016","00:18:18"
"1208759","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","4","4A","0937","11/13/2016","00:18:41"
"1208760","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","5","5A","1522","11/13/2016","00:19:57"
"1208762","5707","0","PRIVACY","602 PC TRESPASS","5","5C","1623","11/13/2016","00:20:11"
"1208765","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","1","1C","0419","11/13/2016","00:21:18"
"1208766","3571","0","NARCOTICS","11378 HS POSS/SALE AMPHETAMINE","2","2B","0564","11/13/2016","00:23:30"
"1208770","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2C","0602","11/14/2016","00:00:00"
"1208771","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6B","1402","11/05/2016","00:16:00"
"1208775","2399","2","LARCENY","484 PC PETTY THEFT","1","1B","0421","11/10/2016","00:08:00"
"1208779","1313","19","BATTERY","242 PC BATTERY CIVILIAN","1","1A","0115","11/13/2016","00:16:50"
"1208780","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2A","0233","11/12/2016","00:23:30"
"1208781","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2A","0233","11/12/2016","00:23:30"
"1208782","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","2","2A","0237","11/13/2016","00:17:00"
"1208783","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","1","1A","0324","10/28/2016","00:11:04"
"1208789","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4B","0958","11/04/2016","00:16:10"
"1208790","5401","0","TRAFFIC","20002(A) HIT/RUN-FAIL INFO","3","3A","0715","11/12/2016","00:00:26"
"1208791","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","1101","11/11/2016","00:14:00"
"1208792","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6B","1401","10/28/2016","00:12:15"
"1208793","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3A","0775","11/10/2016","00:18:00"
"1208797","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6B","1084","11/05/2016","00:19:49"
"1208802","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3M","0742","11/10/2016","00:22:45"
"1208803","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2C","0603","11/12/2016","00:08:00"
"1208804","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1B","0401","10/18/2016","00:20:20"
"1208805","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6C","1441","11/11/2016","00:02:00"
"1208806","2303","1","LARCENY","487(A) PC GRAND THEFT $950","6","6C","1448","02/02/2016","00:13:25"
"1208809","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3M","0744","11/10/2016","00:22:25"
"1208810","2303","1","LARCENY","487(A) PC GRAND THEFT $950","6","6E","0886","11/09/2016","00:14:00"
"1208812","2799","5","FRAUD","484B PC DIVERSION OF FUNDS","6","6A","1031","11/10/2016","00:08:56"
"1208813","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1A","0337","11/13/2016","00:20:15"
"1208814","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1A","0344","11/11/2016","00:11:25"
"1208815","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2C","0604","11/13/2016","00:11:00"
"1208816","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1A","0145","11/07/2016","00:13:03"
"1208817","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4B","1354","11/10/2016","00:21:00"
"1208818","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3B","0726","11/05/2016","00:20:08"
"1208820","2399","2","LARCENY","484 PC PETTY THEFT","1","1B","0443","11/07/2016","00:12:00"
"1208821","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6D","0844","10/23/2016","00:10:00"
"1208822","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0721","11/13/2016","00:18:00"
"1208823","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0786","11/12/2016","00:11:00"
"1208824","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0746","11/12/2016","00:21:30"
"1208825","2399","2","LARCENY","484 PC PETTY THEFT","6","6A","1022","11/13/2016","00:16:00"
"1208826","2309","0","LARCENY","484 PC PETTY THEFT/OUTSIDE","6","6D","0846","11/09/2016","00:22:15"
"1208827","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","4","4C","1287","11/09/2016","00:20:00"
"1208829","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2B","0563","11/11/2016","00:21:30"
"1208830","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3A","0721","11/13/2016","00:12:57"
"1208832","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1653","11/07/2016","00:23:25"
"1208833","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","4","4A","1201","09/21/2016","00:08:32"
"1208834","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6C","1121","11/07/2016","00:20:05"
"1208836","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6B","1007","11/09/2016","00:04:19"
"1208837","5401","2","ACCIDENT","20001(A) VC HIT/RUN INJ/DEATH","2","2B","0537","11/09/2016","00:16:41"
"1208838","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0701","11/13/2016","00:17:00"
"1208839","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","5","5B","1618","11/05/2016","00:11:18"
"1208840","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0735","11/12/2016","00:19:50"
"1208841","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6D","0861","11/11/2016","00:11:19"
"1208842","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0619","11/12/2016","00:09:00"
"1208843","1313","25","ASSAULT","368(C) CAUSE PAIN/INJ TO ELDER","2","2A","0223","11/01/2016","00:19:00"
"1208844","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0742","11/13/2016","00:20:15"
"1208845","2604","0","FRAUD","529 PC FALSE PERSONATION","2","2B","0553","10/08/2016","00:12:00"
"1208846","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0742","11/10/2016","00:01:15"
"1208847","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","4","4C","1285","11/10/2016","00:16:22"
"1208850","3699","22","SEX REGISTRATI","290.011(A) TRANS-30 DAY UPDTE","3","3A","0701","10/14/2016","00:17:00"
"1208851","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5C","1661","11/12/2016","00:13:30"
"1208852","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2B","0563","11/11/2016","00:17:10"
"1208854","2602","0","FRAUD","FRAUD-SWINDLE","2","2B","0542","11/10/2016","00:13:57"
"1208857","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3A","0775","11/11/2016","00:21:08"
"1208858","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","1","1A","0106","11/12/2016","00:10:42"
"1208859","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6A","1042","11/13/2016","00:08:30"
"1208862","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5C","1624","11/12/2016","00:17:46"
"1208867","2310","0","LARCENY","1708 US THEFT OF MAIL","2","2C","0567","10/31/2016","00:12:00"
"1208868","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2C","0625","11/14/2016","00:02:43"
"1208870","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1C","0406","11/13/2016","00:10:00"
"1208876","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6C","1134","11/14/2016","00:06:00"
"1208877","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","4","4A","0936","11/11/2016","00:17:57"
"1208878","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3B","0768","11/11/2016","00:04:00"
"1208879","2803","04","STOLEN PROP","496D(A) PURCH STLN VEH-FEL","1","1C","0429","11/14/2016","00:02:36"
"1208880","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1637","11/10/2016","00:10:00"
"1208881","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1B","0404","11/09/2016","00:12:42"
"1208882","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6B","1086","11/12/2016","00:12:40"
"1208883","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1637","11/03/2016","00:09:30"
"1208884","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2A","0501","11/13/2016","00:20:30"
"1208885","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6A","1081","11/11/2016","00:14:00"
"1208887","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3B","0777","11/14/2016","00:03:00"
"1208888","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","1","1B","0440","11/14/2016","00:08:19"
"1208891","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","2","2B","0563","11/13/2016","00:16:17"
"1208894","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6E","1102","11/11/2016","00:14:41"
"1208895","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3B","0768","11/08/2016","00:17:38"
"1208896","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2C","0614","11/12/2016","00:17:24"
"1208897","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1A","0304","11/14/2016","00:21:00"
"1208898","3699","25","SEX REGISTRATI","290.015 FAIL REG-UPON REL JAIL","3","3A","0701","08/12/2016","00:17:00"
"1208899","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1A","0304","11/14/2016","00:21:00"
"1208905","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3M","0742","11/15/2016","00:00:30"
"1208906","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","6","6A","1034","11/12/2016","00:16:24"
"1208907","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","6","6A","1011","11/13/2016","00:12:42"
"1208908","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3M","0742","11/13/2016","00:13:00"
"1208909","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6B","1086","11/13/2016","00:15:30"
"1208910","5212","71","WEAPON OFFENSE","25850(C)(2) LOADED GUN STOLEN","1","1C","0437","11/13/2016","00:22:02"
"1208912","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0612","11/14/2016","00:20:00"
"1208913","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6B","1006","11/13/2016","00:23:29"
"1208914","5212","68","WEAPON OFFENSE","25850(A) LOADED GUN IN PUB-F","UI","UI","UI","11/14/2016","00:00:00"
"1208916","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2B","0546","11/03/2016","00:14:47"
"1208920","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6E","0898","11/14/2016","00:04:56"
"1208921","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6C","1134","11/14/2016","00:07:58"
"1208931","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0776","11/12/2016","00:09:17"
"1208933","1212","0","ROBBERY","215(A) PC CARJACKING","4","4B","1353","11/14/2016","00:13:45"
"1208935","2501","01","FORGERY","476 PC PASS FICTICIOUS CHECK","6","6C","1405","11/14/2016","00:14:00"
"1208936","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","3","3B","0736","11/08/2016","00:13:15"
"1208937","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","6","6B","1086","11/10/2016","00:11:54"
"1208940","1210","0","ROBBERY","211 PC ROBBERY-PURSE SNATCH","6","6C","1441","11/14/2016","00:13:30"
"1208943","7000","81","DRUNK IN PUBLI","5170 WI DRUNK IN PUBLIC/HABITU","3","3M","0734","11/14/2016","00:15:36"
"1208944","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1A","0130","11/14/2016","00:02:09"
"1208946","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","5","5B","1602","11/12/2016","00:16:30"
"1208947","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4A","1203","11/14/2016","00:19:15"
"1208948","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","2","2A","0233","11/14/2016","00:16:11"
"1208949","5212","54A","WEAPON OFFENSE","21310 POSS DIRK/DAGGER-MISD","3","3M","0732","11/14/2016","00:16:35"
"1208950","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6A","1042","11/09/2016","00:06:40"
"1208952","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1654","11/14/2016","00:14:00"
"1208954","1212","0","ROBBERY","215(A) PC CARJACKING","6","6C","1134","11/12/2016","00:11:30"
"1208955","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","5","5B","1369","11/12/2016","00:19:32"
"1208959","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2B","0544","11/14/2016","00:19:16"
"1208960","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","2","2A","0204","11/12/2016","00:23:28"
"1208962","5213","5","WEAPON OFFENSE","246.3(A) PC NEGL DISCH FIREARM","5","5A","1385","11/14/2016","00:19:40"
"1208967","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","1","1A","0337","11/14/2016","00:20:24"
"1208968","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4B","1354","11/13/2016","00:10:35"
"1208971","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6C","1422","11/13/2016","00:18:40"
"1208972","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","1","1B","0434","11/13/2016","00:21:19"
"1208973","2604","42","FRAUD","530.5(A) GET CRED W/OTH ID-FEL","6","6C","1443","11/14/2016","00:13:00"
"1208974","5299","115","WEAPON OFFENSE","20150(A) ALTER IMITATION GUN","3","3B","0726","11/14/2016","00:22:33"
"1208975","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","3","3A","0714","11/12/2016","00:03:00"
"1208976","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6E","0899","11/14/2016","00:23:02"
"1208977","0999","11","HOMICIDE","664/187(A) ATTEMPTED HOMICIDE","2","2A","0233","11/14/2016","00:23:14"
"1208978","5707","5","TRESPASS","602(K)TRESPASS:INJURE PROPERTY","3","3M","0732","11/14/2016","00:23:16"
"1208979","2501","01","FORGERY","476 PC PASS FICTICIOUS CHECK","5","5B","1621","08/18/2016","00:19:07"
"1208980","5299","127","WEAPON OFFENSE","30305(A)(1) FELON POSS AMMO-F","UI","UI","UI","11/15/2016","00:01:22"
"1208985","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","1","1A","0333","11/14/2016","00:23:18"
"1208988","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1A","0130","11/14/2016","00:02:54"
"1208989","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1225","11/14/2016","00:21:30"
"1208991","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1A","0130","11/14/2016","00:02:54"
"1208995","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1A","0130","11/14/2016","00:01:59"
"1208996","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3B","0736","11/13/2016","00:14:00"
"1208998","3699","24","SEX REGISTRATI","290.013 FAIL TO REG-CHG ADDR","3","3A","0701","10/11/2016","00:17:00"
"1209000","2404","12","AUTO THEFT","10855 VC LSE/RENT NOT RETURNED","3","3B","0736","10/02/2016","00:10:00"
"1209005","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1A","0130","11/14/2016","00:03:20"
"1209006","2308","1","LARCENY","487(A) GRAND THEFT-INSIDE","6","6E","1101","11/15/2016","00:06:00"
"1209007","2604","42","FRAUD","530.5(A) GET CRED W/OTH ID-FEL","5","5B","1369","09/30/2016","00:14:38"
"1209008","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","5","5C","1624","11/10/2016","00:07:58"
"1209021","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1A","0306","11/15/2016","00:02:00"
"1209023","5404","16","TRAFFIC","23152(E) DUI DRUGS","4","4B","0976","11/14/2016","00:19:36"
"1209025","2501","0","FORGERY","470(D) FORGERY - CHECKS ETC","2","2C","0602","10/31/2016","00:15:00"
"1209026","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6C","1124","11/13/2016","00:08:29"
"1209028","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6A","1034","11/11/2016","00:21:00"
"1209029","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5C","1651","11/15/2016","00:00:00"
"1209030","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0888","11/14/2016","00:12:25"
"1209031","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6B","1084","11/14/2016","00:17:00"
"1209032","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5A","1531","11/13/2016","00:10:35"
"1209033","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2B","0545","10/17/2016","00:04:30"
"1209034","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6C","1146","11/10/2016","00:16:00"
"1209035","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5B","1359","11/14/2016","00:18:09"
"1209038","2501","01","FORGERY","476 PC PASS FICTICIOUS CHECK","4","4B","0976","09/13/2016","00:18:07"
"1209039","1313","19","BATTERY","242 PC BATTERY CIVILIAN","4","4B","1356","11/14/2016","00:12:45"
"1209040","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","3","3B","0778","11/13/2016","00:17:40"
"1209042","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2A","0506","11/10/2016","00:14:35"
"1209047","2606","2","FRAUD","476A(A) NSF CHECKS  $950","4","4B","0976","08/27/2016","00:14:10"
"1209050","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1296","11/12/2016","00:21:45"
"1209051","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2C","0611","11/11/2016","00:23:00"
"1209054","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","3","3B","0768","11/13/2016","00:01:03"
"1209058","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","4","4A","0908","11/15/2016","00:11:23"
"1209064","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1035","11/15/2016","00:14:33"
"1209066","3599","35","NARCOTICS","11378 HS POSS CNTRL SUB/SALE","UI","UI","UI","11/15/2016","00:15:28"
"1209068","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","6","6D","0851","11/14/2016","00:16:12"
"1209069","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","6","6B","1084","11/14/2016","00:21:21"
"1209071","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6C","1441","11/14/2016","00:20:22"
"1209072","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3A","0765","11/11/2016","00:21:50"
"1209073","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","4","4B","0958","11/14/2016","00:17:32"
"1209074","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3B","0726","11/14/2016","00:19:13"
"1209077","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","1","1C","0447","11/15/2016","00:10:40"
"1209078","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","5","5A","1512","11/15/2016","00:12:07"
"1209080","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","2","2B","0564","11/15/2016","00:13:54"
"1209081","3560","1","NARCOTICS","11359 HS POSS FOR SALE MARIJ","6","6A","1041","11/15/2016","00:14:09"
"1209082","2302","0","LARCENY","487(C) GRAND THEFT-PURSE SNTCH","2","2B","0563","11/15/2016","00:14:08"
"1209083","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","6","6B","1086","11/15/2016","00:16:47"
"1209084","4902","0","FUGITIVE","1551(A) FUGITIVE FROM JUSTICE","1","1A","0115","11/15/2016","00:17:19"
"1209085","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","1","1B","0444","11/15/2016","00:20:16"
"1209086","5213","5","WEAPON OFFENSE","246.3(A) PC NEGL DISCH FIREARM","5","5A","1501","11/15/2016","00:20:22"
"1209089","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3B","0747","11/15/2016","00:20:22"
"1209090","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","2","2A","0226","11/12/2016","00:09:55"
"1209091","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","3","3M","0752","11/13/2016","00:19:48"
"1209092","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","2","2A","0226","11/12/2016","00:10:30"
"1209093","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4A","1201","11/12/2016","00:12:10"
"1209094","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","2","2A","0517","11/12/2016","00:14:55"
"1209095","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5C","1623","11/12/2016","00:20:40"
"1209096","5499","143","TRAFFIC","2800.2(A) VC EVADE RECKLES-FEL","UI","UI","UI","11/13/2016","00:01:54"
"1209097","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6A","1041","11/12/2016","00:03:20"
"1209098","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","3","3B","0747","11/11/2016","00:03:00"
"1209099","5401","0","TRAFFIC","20002(A) HIT/RUN-FAIL INFO","3","3B","0708","08/23/2016","00:22:25"
"1209100","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5C","1606","10/22/2016","00:11:16"
"1209101","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","3","3B","0746","11/10/2016","00:08:10"
"1209102","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3A","0765","11/05/2016","00:21:05"
"1209103","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5A","1391","11/13/2016","00:09:00"
"1209104","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3B","0748","11/05/2016","00:06:53"
"1209108","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2B","0537","11/12/2016","00:11:09"
"1209112","5707","0","PRIVACY","602 PC TRESPASS","4","4B","0958","10/28/2016","00:14:39"
