"Record ID","Offense Code","Offense Ext","Offense Category","Description","Police District","Beat","Grid","Occurence Date","Occurence Time"
"1142245","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3B","0787","12/02/2015","00:00:30"
"1142246","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","2","2B","0545","12/02/2015","00:18:35"
"1142251","2310","0","LARCENY","1708 US THEFT OF MAIL","6","6E","0898","12/02/2015","00:21:10"
"1142253","2303","1","LARCENY","487(A) PC GRAND THEFT $950","5","5B","1369","11/29/2015","00:23:20"
"1142254","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3M","0732","12/03/2015","00:15:15"
"1142255","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1A","0333","12/02/2015","00:17:30"
"1142256","5212","78","WEAPON OFFENSE","29800(A)(1) FELON POSS GUN","UI","UI","UI","12/03/2015","00:12:08"
"1142257","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3A","0764","12/03/2015","00:00:11"
"1142262","5212","91","WEAPON OFFENSE","30605 POSS ASSAULT WEAPON","6","6B","1054","12/02/2015","00:17:45"
"1142263","5212","78","WEAPON OFFENSE","29800(A)(1) FELON POSS GUN","2","2A","0204","12/02/2015","00:16:07"
"1142267","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","5","5C","1623","12/03/2015","00:17:05"
"1142268","3599","62","NARCOTICS","11377(A) POSS DAN DRUG/SUPER X","4","4B","0977","12/03/2015","00:15:44"
"1142269","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","4","4B","0998","12/03/2015","00:10:35"
"1142270","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","6","6E","1101","12/02/2015","00:14:20"
"1142271","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","5","5C","1653","12/03/2015","00:10:27"
"1142272","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","2","2C","0623","12/03/2015","00:12:18"
"1142273","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","2","2B","0563","12/03/2015","00:15:46"
"1142275","2399","3","THEFT","485 PC PETTY THFT LOST PROP-M","3","3M","0735","12/03/2015","00:16:28"
"1142276","1210","0","ROBBERY","211 PC ROBBERY-PURSE SNATCH","2","2C","0626","12/03/2015","00:17:49"
"1142277","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","2","2C","0619","12/03/2015","00:18:35"
"1142280","1212","0","ROBBERY","215(A) PC CARJACKING","6","6C","1406","12/03/2015","00:02:00"
"1142282","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","4","4B","1336","12/03/2015","00:17:23"
"1142283","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5A","1391","12/03/2015","00:18:00"
"1142286","2309","0","LARCENY","484 PC PETTY THEFT/OUTSIDE","3","3B","0748","11/17/2015","00:17:00"
"1142287","5401","0","TRAFFIC","20002(A) HIT/RUN-FAIL INFO","6","6A","1031","12/02/2015","00:03:21"
"1142289","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","1","1A","0307","11/11/2015","00:14:52"
"1142291","2399","2","LARCENY","484 PC PETTY THEFT","6","6D","0834","11/30/2015","00:12:00"
"1142295","2310","0","LARCENY","1708 US THEFT OF MAIL","4","4A","0907","11/08/2015","00:15:10"
"1142296","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2B","0551","11/26/2015","00:14:00"
"1142297","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6C","1448","11/20/2015","00:10:17"
"1142298","2399","2","LARCENY","484 PC PETTY THEFT","6","6D","0823","11/28/2015","00:20:00"
"1142299","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6B","1421","12/04/2015","00:06:30"
"1142301","1313","19","BATTERY","242 PC BATTERY CIVILIAN","5","5B","1616","11/14/2015","00:19:40"
"1142302","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","2","2B","0552","12/02/2015","00:18:03"
"1142303","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5A","1392","12/03/2015","00:21:30"
"1142304","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6D","0832","12/02/2015","00:23:40"
"1142305","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1C","0416","12/03/2015","00:21:30"
"1142306","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","3","3A","0715","12/02/2015","00:10:00"
"1142308","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6C","1422","11/24/2015","00:15:47"
"1142311","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1B","0478","12/02/2015","00:20:00"
"1142312","2205","0","BURGLARY","459 PC BURG BUSINESS-NO FORCE","2","2B","0563","12/02/2015","00:23:10"
"1142316","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0611","12/03/2015","00:23:00"
"1142318","5707","0","PRIVACY","602 PC TRESPASS","6","6B","1086","12/03/2015","00:23:44"
"1142321","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","4","4B","0958","12/03/2015","00:22:15"
"1142322","5201","3","WEAPON OFFENSE","23900 ALTER MRKS ON FIREARM","6","6C","1422","12/03/2015","00:21:16"
"1142323","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2B","0563","11/25/2015","00:14:50"
"1142325","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","3","3M","0741","12/03/2015","00:15:06"
"1142328","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2A","0222","12/03/2015","00:15:38"
"1142329","2305","1","LARCENY","487(A) GRAND THEFT-CLOUT-UNLOC","2","2B","0563","12/03/2015","00:15:39"
"1142330","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6B","1421","12/02/2015","00:00:15"
"1142334","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","1","1A","0130","12/03/2015","00:18:34"
"1142335","2303","1","LARCENY","487(A) PC GRAND THEFT $950","4","4A","0905","12/02/2015","00:21:25"
"1142336","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","1","1C","0429","11/28/2015","00:20:00"
"1142337","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1265","12/03/2015","00:14:15"
"1142338","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1A","0106","12/02/2015","00:22:30"
"1142339","2399","2","LARCENY","484 PC PETTY THEFT","5","5B","1602","12/03/2015","00:06:30"
"1142340","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","1","1A","0136","11/28/2015","00:16:00"
"1142342","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0945","12/02/2015","00:17:00"
"1142343","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","6","6C","1141","12/03/2015","00:10:30"
"1142344","3599","35","NARCOTICS","11378 HS POSS CNTRL SUB/SALE","2","2B","0546","12/03/2015","00:22:47"
"1142345","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6B","1086","11/28/2015","00:10:55"
"1142346","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","3","3B","0746","12/01/2015","00:13:54"
"1142347","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1A","0307","11/30/2015","00:01:13"
"1142348","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3M","0732","12/03/2015","00:20:00"
"1142349","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1B","0440","12/03/2015","00:22:00"
"1142350","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3A","0725","12/03/2015","00:16:50"
"1142351","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6E","1102","11/30/2015","00:20:01"
"1142352","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","3","3A","0775","12/01/2015","00:18:58"
"1142353","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3A","0762","11/30/2015","00:01:30"
"1142355","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3A","0714","12/01/2015","00:19:10"
"1142357","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5A","1504","12/01/2015","00:07:49"
"1142359","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1A","0343","12/03/2015","00:22:30"
"1142361","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2B","0523","12/01/2015","00:17:00"
"1142362","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1269","12/03/2015","00:14:36"
"1142363","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2A","0516","12/01/2015","00:09:52"
"1142364","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6C","1152","12/03/2015","00:18:10"
"1142365","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0956","12/03/2015","00:13:00"
"1142366","2310","0","LARCENY","1708 US THEFT OF MAIL","4","4A","0956","12/03/2015","00:14:00"
"1142367","2399","2","LARCENY","484 PC PETTY THEFT","6","6D","0854","11/30/2015","00:12:30"
"1142368","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6B","1401","12/02/2015","00:11:08"
"1142369","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1058","12/02/2015","00:13:06"
"1142371","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","2","2A","0232","12/04/2015","00:02:00"
"1142373","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1C","0429","12/03/2015","00:01:37"
"1142374","2803","04","STOLEN PROP","496D(A) PURCH STLN VEH-FEL","2","2C","0605","12/04/2015","00:01:24"
"1142379","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2B","0531","11/29/2015","00:19:40"
"1142380","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1B","0411","12/03/2015","00:16:00"
"1142383","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","2","2A","0505","12/03/2015","00:18:00"
"1142386","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0766","12/02/2015","00:22:00"
"1142390","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0742","12/03/2015","00:21:40"
"1142397","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","4","4A","0909","12/01/2015","00:13:56"
"1142399","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1259","12/04/2015","00:07:00"
"1142403","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0762","12/03/2015","00:10:40"
"1142404","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1227","12/03/2015","00:18:59"
"1142405","2310","0","LARCENY","1708 US THEFT OF MAIL","5","5B","1614","12/03/2015","00:08:00"
"1142407","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1268","12/01/2015","00:10:05"
"1142409","2310","0","LARCENY","1708 US THEFT OF MAIL","4","4C","1269","09/29/2015","00:22:45"
"1142411","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4B","1334","12/03/2015","00:20:00"
"1142416","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2A","0511","12/01/2015","00:11:29"
"1142417","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","1","1C","0419","12/02/2015","00:18:08"
"1142419","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6A","1014","12/03/2015","00:19:00"
"1142421","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6A","1042","12/03/2015","00:10:41"
"1142424","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1B","0404","11/23/2015","00:16:00"
"1142425","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1445","11/01/2015","00:08:00"
"1142427","2399","2","LARCENY","484 PC PETTY THEFT","6","6A","1052","11/24/2015","00:08:00"
"1142428","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6D","0861","12/03/2015","00:16:15"
"1142429","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2A","0509","11/24/2015","00:21:50"
"1142437","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3M","0744","12/04/2015","00:11:20"
"1142438","5012","0","OBST JUDICIARY","1203.2 PC VIOL OF PROBATION","2","2C","0616","12/04/2015","00:12:25"
"1142444","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1401","12/02/2015","00:12:41"
"1142446","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1B","0478","12/04/2015","00:06:15"
"1142447","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6C","1111","12/04/2015","00:10:45"
"1142449","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6B","1019","12/04/2015","00:09:20"
"1142456","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","4","4B","0998","12/03/2015","00:23:34"
"1142457","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","2","2C","0616","12/04/2015","00:17:57"
"1142458","5401","2","ACCIDENT","20001(A) VC HIT/RUN INJ/DEATH","2","2B","0553","11/18/2015","00:14:54"
"1142459","5707","8","TRESPASS","602.5 PC ENTRY OF PROPERTY","2","2B","0563","12/04/2015","00:12:38"
"1142466","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2C","0628","11/29/2015","00:12:06"
"1142467","5212","78","WEAPON OFFENSE","29800(A)(1) FELON POSS GUN","6","6E","1116","12/04/2015","00:08:07"
"1142468","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1A","0307","12/03/2015","00:18:47"
"1142469","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","2","2B","0551","10/11/2015","00:14:00"
"1142470","5012","0","OBST JUDICIARY","1203.2 PC VIOL OF PROBATION","2","2C","0618","12/04/2015","00:14:52"
"1142472","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6C","1111","12/02/2015","00:15:36"
"1142474","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0616","12/02/2015","00:15:20"
"1142475","2299","09","BURGLARY","459 PC BURG UNSPECIFIED-FEL","2","2A","0508","10/20/2015","00:11:00"
"1142477","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0616","11/29/2015","00:13:46"
"1142479","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0618","11/12/2015","00:19:00"
"1142480","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3A","0763","12/03/2015","00:23:00"
"1142482","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1B","0444","11/28/2015","00:18:00"
"1142483","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","3","3A","0709","12/03/2015","00:23:00"
"1142484","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","1","1A","0337","12/04/2015","00:13:45"
"1142487","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3A","0725","12/04/2015","00:13:58"
"1142489","2999","08","VANDALISM","603 PC FORCED ENT/PROP DAMAGE","3","3B","0718","12/04/2015","00:15:22"
"1142491","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3M","0732","12/04/2015","00:21:33"
"1142499","2699","8","FRAUD","587C PC EVADE PAYMENT RAILFARE","3","3A","0764","12/03/2015","00:16:25"
"1142502","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0741","11/07/2015","00:12:40"
"1142503","2399","2","LARCENY","484 PC PETTY THEFT","1","1C","0429","10/06/2015","00:09:15"
"1142504","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2B","0541","12/02/2015","00:17:02"
"1142505","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1285","11/26/2015","00:21:00"
"1142506","2399","2","LARCENY","484 PC PETTY THEFT","5","5C","1645","12/04/2015","00:07:00"
"1142507","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0328","11/12/2015","00:20:45"
"1142508","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0620","12/04/2015","00:14:15"
"1142509","5212","01","WEAPON OFFENSE","417(A)1) PC BRANDISH NON-GUN","5","5A","1506","12/04/2015","00:16:50"
"1142510","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","5","5B","1369","12/04/2015","00:17:05"
"1142511","5212","02","WEAPON OFFENSE","417(A)2) PC BRANDISH FIREARM","5","5B","1602","12/04/2015","00:18:40"
"1142512","5212","02","WEAPON OFFENSE","417(A)2) PC BRANDISH FIREARM","4","4C","1287","12/04/2015","00:15:05"
"1142513","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2A","0224","11/25/2015","00:11:30"
"1142514","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4C","1293","12/03/2015","00:08:30"
"1142515","3560","0","NARCOTICS","11360(A)HS SALE/TRANSP MARIJ","6","6B","1421","12/04/2015","00:15:52"
"1142516","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","1","1C","0309","12/04/2015","00:19:16"
"1142517","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6E","0888","11/30/2015","00:16:56"
"1142518","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2C","0603","12/03/2015","00:08:30"
"1142521","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1A","0304","12/03/2015","00:18:30"
"1142522","2308","0","LARCENY","484 PC PETTY THEFT/INSIDE","2","2C","0603","12/04/2015","00:18:44"
"1142525","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","2","2A","0516","12/05/2015","00:00:08"
"1142527","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","1","1C","0409","12/05/2015","00:01:17"
"1142529","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","6","6A","1051","12/05/2015","00:03:10"
"1142530","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","1","1B","0401","12/02/2015","00:15:23"
"1142531","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3A","0707","11/25/2015","00:23:03"
"1142532","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6B","1421","12/04/2015","00:20:00"
"1142533","5401","2","ACCIDENT","20001(A) VC HIT/RUN INJ/DEATH","6","6C","1403","11/26/2015","00:16:47"
"1142534","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6A","1013","11/23/2015","00:10:13"
"1142536","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","1","1A","0103","12/02/2015","00:22:54"
"1142537","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","1","1A","0106","12/03/2015","00:01:32"
"1142538","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","2","2B","0522","12/03/2015","00:11:00"
"1142539","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","2","2A","0225","12/03/2015","00:11:34"
"1142540","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","2","2A","0516","12/03/2015","00:12:50"
"1142541","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2B","0552","12/04/2015","00:22:00"
"1142542","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","2","2A","0506","12/03/2015","00:13:27"
"1142543","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","1","1B","0421","12/03/2015","00:18:00"
"1142544","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","3","3B","0726","12/03/2015","00:18:51"
"1142545","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6B","1401","12/04/2015","00:14:54"
"1142546","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","1","1A","0338","12/03/2015","00:19:46"
"1142548","5401","2","ACCIDENT","20001(A) VC HIT/RUN INJ/DEATH","2","2B","0544","12/03/2015","00:21:30"
"1142549","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","6","6E","0886","12/03/2015","00:22:06"
"1142550","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4A","0906","12/04/2015","00:04:12"
"1142551","5212","01","WEAPON OFFENSE","417(A)1) PC BRANDISH NON-GUN","3","3M","0731","12/04/2015","00:16:18"
"1142552","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2C","0604","11/20/2015","00:14:13"
"1142553","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6C","1443","12/05/2015","00:08:45"
"1142554","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2A","0509","12/02/2015","00:17:30"
"1142555","2399","25","LARCENY","487(J) GRAND THFT-COPPER $950","2","2A","0216","11/25/2015","00:10:56"
"1142556","2404","12","AUTO THEFT","10855 VC LSE/RENT NOT RETURNED","2","2A","0510","11/27/2015","00:15:00"
"1142557","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2A","0511","12/03/2015","00:17:16"
"1142558","4803","3","OBSTRUCTING","148.9(A) PC FALSE ID TO OFCR","3","3M","0742","12/05/2015","00:10:43"
"1142559","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2A","0513","12/05/2015","00:03:44"
"1142560","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","2","2B","0563","12/05/2015","00:00:55"
"1142566","4099","01","SEXUAL OFFENSE","653.22(A) LOITER PROSTITUTION","6","6B","1064","12/04/2015","00:14:03"
"1142567","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0767","12/05/2015","00:02:32"
"1142571","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","3","3B","0726","12/04/2015","00:22:33"
"1142572","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","1","1C","0447","12/04/2015","00:04:35"
"1142573","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2B","0523","11/24/2015","00:16:00"
"1142574","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6E","1101","12/04/2015","00:08:30"
"1142576","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0786","12/04/2015","00:04:00"
"1142578","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0744","12/05/2015","00:01:40"
"1142586","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1C","0426","12/03/2015","00:23:00"
"1142589","2399","3","THEFT","485 PC PETTY THFT LOST PROP-M","2","2B","0551","12/05/2015","00:14:31"
"1142596","1210","0","ROBBERY","211 PC ROBBERY-PURSE SNATCH","1","1C","0447","12/05/2015","00:11:50"
"1142597","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6E","1116","12/05/2015","00:14:14"
"1142598","5401","2","ACCIDENT","20001(A) VC HIT/RUN INJ/DEATH","5","5B","1359","12/03/2015","00:15:18"
"1142599","5401","0","TRAFFIC","20002(A) HIT/RUN-FAIL INFO","4","4B","0976","11/25/2015","00:13:05"
"1142600","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5B","1603","12/01/2015","00:08:00"
"1142607","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","2","2A","0507","12/04/2015","00:21:44"
"1142608","5212","54","WEAPON OFFENSE","21310 POSS DIRK/DAGGER-FEL","2","2B","0563","12/04/2015","00:23:29"
"1142609","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","6","6A","1042","12/05/2015","00:15:11"
"1142611","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3B","0727","12/05/2015","00:15:31"
"1142612","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","6","6D","0831","12/04/2015","00:22:53"
"1142613","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","2","2B","0545","12/05/2015","00:15:40"
"1142614","3560","1","NARCOTICS","11359 HS POSS FOR SALE MARIJ","2","2C","0619","12/05/2015","00:16:23"
"1142615","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3M","0744","12/05/2015","00:15:56"
"1142616","5011","0","OBST JUDICIARY","3056 PAROLE VIOLATION","3","3M","0732","12/05/2015","00:21:26"
"1142617","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","3","3M","0732","12/05/2015","00:21:53"
"1142618","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6C","1133","12/05/2015","00:21:50"
"1142619","2803","0","STOLEN PROP","496(A) REC STOLEN PROP-FEL","6","6A","1022","12/05/2015","00:21:55"
"1142620","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6E","1116","12/05/2015","00:17:48"
"1142621","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","6","6B","1421","12/05/2015","00:22:01"
"1142622","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","1","1A","0304","12/05/2015","00:22:10"
"1142623","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3B","0746","12/06/2015","00:01:40"
"1142631","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1B","0473","12/05/2015","00:23:30"
"1142632","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","2","2B","0564","12/05/2015","00:16:30"
"1142635","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2B","0531","12/06/2015","00:01:45"
"1142637","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6D","0801","12/04/2015","00:18:00"
"1142638","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","2","2B","0544","12/06/2015","00:00:37"
"1142639","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","2","2C","0602","12/06/2015","00:01:00"
"1142640","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2A","0222","12/06/2015","00:00:00"
"1142642","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","2","2B","0531","12/05/2015","00:22:30"
"1142646","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","6","6B","1005","12/06/2015","00:12:26"
"1142647","2501","01","FORGERY","476 PC PASS FICTICIOUS CHECK","2","2B","0541","12/04/2015","00:11:02"
"1142648","2803","05","STOLEN PROP","496(A) REC STOLEN PROP-MISD","6","6C","1409","12/04/2015","00:03:06"
"1142649","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","1","1C","0406","12/06/2015","00:02:34"
"1142650","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","5","5C","1605","12/06/2015","00:14:45"
"1142651","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","1","1C","0429","12/06/2015","00:14:23"
"1142652","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","5","5B","1359","12/06/2015","00:11:23"
"1142655","2206","0","BURGLARY","466 PC POSS OF BURG TOOLS","2","2B","0523","12/06/2015","00:03:33"
"1142656","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","1","1B","0444","12/05/2015","00:20:05"
"1142657","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2C","0613","12/05/2015","00:20:16"
"1142658","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6A","1014","12/05/2015","00:22:10"
"1142659","5499","15","TRAFFIC","23103(A) RECKLESS ON HIGHWAY","2","2B","0546","12/06/2015","00:03:03"
"1142660","2399","2","LARCENY","484 PC PETTY THEFT","2","2B","0564","12/06/2015","00:06:53"
